message_type,timestamp,active_calories,active_time,activity_type,ascent,current_activity_type_intensity,cycles,cycles_to_calories,cycles_to_distance,data,data16,descent,distance,duration_min,enabled,event,event_type,garmin_product,heart_rate,intensity,local_timestamp,manufacturer,moderate_activity_minutes,number,resting_metabolic_rate,serial_number,software_version,steps,stress_level_time,stress_level_value,time_created,timestamp_16,type,unknown_0,unknown_1,unknown_14,unknown_15,unknown_16,unknown_2,unknown_253,unknown_3,unknown_35,unknown_36,unknown_37,unknown_38,unknown_4,unknown_5,unknown_6,unknown_7,unknown_8,version
monitoring,,,,,,,,,,,,,,,,,,,85,,,,,,,,,,,,,63116,,,,,,,,,,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 0, 224, 247)",,,,,,,,,,,,
event,2026-04-08 11:58:00,,,,,,,,,10,10,,,,,54,marker,,,,,,,,,,,,,,,,,,,8,1144582380,,,,,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08 11:58:00,48,,,,,,,,,-30,,18,,,,,1,,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1891,,,,,,1144583880,,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,,,88,,,,,,,,,,,,,63176,,,,,,,,,,,,,,,,,,,
unknown_279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2776,,,,,,1144583880,,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 0, 0, 72)",,,,,,,,,,,,
event,2026-04-08 11:59:00,,,,,,,,,1,1,,,,,54,marker,,,,,,,,,,,,,,,,,,,0,1144582980,,,,,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08 11:59:00,40,,,,,,,,,-20,,18,,,,,1,,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1708,,,,,,1144583940,,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 0, 0, 80)",,,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08 12:00:00,54,,,,,,,,,-39,,18,,,,,1,,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1833,,,,,,1144584000,,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,,,87,,,,,,,,,,,,,63296,,,,,,,,,,,,,,,,,,,
event,2026-04-08 12:00:00,,,,,,,,,0,0,,,,,41,marker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unknown_279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2776,,,,,,1144584000,,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(35, 2, 0, 0)",,,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08 12:01:00,42,,,,,,,,,-22,,18,,,,,1,,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991,,,,,,1144584060,,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,,,86,,,,,,,,,,,,,63356,,,,,,,,,,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(34, 64, 63, 8)",,,,,,,,,,,,
monitoring,2026-04-08 12:01:00,,,sedentary,,"(72,)",,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08 12:02:00,63,,,,,,,,,-50,,18,,,,,1,,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1144584120,,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,,,88,,,,,,,,,,,,,63416,,,,,,,,,,,,,,,,,,,
unknown_279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2776,,,,,,1144584120,,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(152, 199, 1, 16)",,,,,,,,,,,,
monitoring,,306,5276.0,walking,,"(70,)",3540.5,,,,,,,,,,,,,2,,,,,,,,,,,,63416,,,,,,,,,,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08 12:03:00,-1,,,,,,,,,101,,18,,,,,1,,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1870,,,,,,1144584180,,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,,,86,,,,,,,,,,,,,63476,,,,,,,,,,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(50, 56, 1, 192)",,,,,,,,,,,,
monitoring,2026-04-08 12:03:00,,,sedentary,,"(8,)",,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08 12:04:00,29,,,,,,,,,-5,,18,,,,,1,,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1575,,,,,,1144584240,,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,,,79,,,,,,,,,,,,,63536,,,,,,,,,,,,,,,,,,,
unknown_279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2776,,,,,,1144584240,,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(10, 64, 1, 184)",,,,,,,,,,,,
unknown_24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(68, 248, 56, 68, 2, 2, 64, 10, 10, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0)",,,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08 12:05:00,35,,,,,,,,,-13,,18,,,,,1,,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1809,,,,,,1144584300,,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,,,87,,,,,,,,,,,,,63596,,,,,,,,,,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(74, 144, 0, 176)",,,,,,,,,,,,
monitoring,2026-04-08 12:05:00,,,sedentary,,"(104,)",,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08 12:06:00,56,,,,,,,,,-41,,18,,,,,1,,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1941,,,,,,1144584360,,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,,,88,,,,,,,,,,,,,63656,,,,,,,,,,,,,,,,,,,
unknown_279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2793,,,,,,1144584360,,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 0, 224, 247)",,,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08 12:07:00,53,,,,,,,,,-37,,18,,,,,1,,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2158,,,,,,1144584420,,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,,,84,,,,,,,,,,,,,63716,,,,,,,,,,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(10, 0, 0, 24)",,,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08 12:08:00,41,,,,,,,,,-21,,18,,,,,1,,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1958,,,,,,1144584480,,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,,,83,,,,,,,,,,,,,63776,,,,,,,,,,,,,,,,,,,
unknown_279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2794,,,,,,1144584480,,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(10, 0, 0, 32)",,,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08 12:09:00,48,,,,,,,,,-31,,18,,,,,1,,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1791,,,,,,1144584540,,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,,,84,,,,,,,,,,,,,63836,,,,,,,,,,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(6, 0, 0, 40)",,,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08 12:10:00,38,,,,,,,,,-17,,18,,,,,1,,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1816,,,,,,1144584600,,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,,,82,,,,,,,,,,,,,63896,,,,,,,,,,,,,,,,,,,
unknown_279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2794,,,,,,1144584600,,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 0, 0, 48)",,,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08 12:11:00,33,,,,,,,,,-11,,18,,,,,1,,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1725,,,,,,1144584660,,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,,,83,,,,,,,,,,,,,63956,,,,,,,,,,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 0, 0, 56)",,,,,,,,,,,,
monitoring,2026-04-08 12:11:00,,,sedentary,,"(8,)",,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08 12:12:00,46,,,,,,,,,-28,,18,,,,,1,,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1775,,,,,,1144584720,,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,,,86,,,,,,,,,,,,,64016,,,,,,,,,,,,,,,,,,,
unknown_279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2794,,,,,,1144584720,,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(28, 88, 1, 192)",,,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08 12:13:00,45,,,,,,,,,-26,,18,,,,,1,,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1475,,,,,,1144584780,,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,,,88,,,,,,,,,,,,,64076,,,,,,,,,,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(10, 88, 1, 184)",,,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08 12:14:00,43,,,,,,,,,-24,,18,,,,,1,,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1458,,,,,,1144584840,,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,,,87,,,,,,,,,,,,,64136,,,,,,,,,,,,,,,,,,,
unknown_279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2794,,,,,,1144584840,,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(72, 92, 0, 176)",,,,,,,,,,,,
event,2026-04-08 12:15:00,,,,,,,,,16,16,,,,,54,marker,,,,,,,,,,,,,,,,,,,8,1144583040,,,,,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08 12:15:00,62,,,,,,,,,-49,,18,,,,,1,,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,,,,,,1144584900,,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,,,89,,,,,,,,,,,,,64196,,,,,,,,,,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 0, 224, 247)",,,,,,,,,,,,
event,2026-04-08 12:16:00,,,,,,,,,1,1,,,,,54,marker,,,,,,,,,,,,,,,,,,,0,1144584000,,,,,,,,,,,,,,
monitoring,2026-04-08 12:15:00,,,sedentary,,"(72,)",,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08 12:16:00,44,,,,,,,,,-25,,18,,,,,1,,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800,,,,,,1144584960,,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,,,86,,,,,,,,,,,,,64256,,,,,,,,,,,,,,,,,,,
unknown_279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2794,,,,,,1144584960,,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 0, 0, 64)",,,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08 12:17:00,39,,,,,,,,,-18,,18,,,,,1,,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900,,,,,,1144585020,,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,,,87,,,,,,,,,,,,,64316,,,,,,,,,,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 0, 0, 72)",,,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08 12:18:00,42,,,,,,,,,-22,,17,,,,,1,,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991,,,,,,1144585080,,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,,,86,,,,,,,,,,,,,64376,,,,,,,,,,,,,,,,,,,
unknown_279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2794,,,,,,1144585080,,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 0, 0, 80)",,,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08 12:19:00,37,,,,,,,,,-16,,17,,,,,1,,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2158,,,,,,1144585140,,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(35, 2, 0, 0)",,,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08 12:20:00,37,,,,,,,,,-16,,17,,,,,1,,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2191,,,,,,1144585200,,,,,,,,,,,
unknown_279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2794,,,,,,1144585200,,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(12, 96, 1, 192)",,,,,,,,,,,,
monitoring,2026-04-08 12:20:00,,,sedentary,,"(8,)",,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08 12:21:00,48,,,,,,,,,-31,,17,,,,,1,,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1658,,,,,,1144585260,,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,,,90,,,,,,,,,,,,,64556,,,,,,,,,,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(6, 96, 1, 184)",,,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08 12:22:00,41,,,,,,,,,-21,,17,,,,,1,,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1754,,,,,,1144585320,,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,,,86,,,,,,,,,,,,,64616,,,,,,,,,,,,,,,,,,,
unknown_279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2794,,,,,,1144585320,,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(68, 132, 0, 176)",,,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08 12:23:00,45,,,,,,,,,-27,,17,,,,,1,,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1433,,,,,,1144585380,,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,,,84,,,,,,,,,,,,,64676,,,,,,,,,,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(2, 64, 38, 8)",,,,,,,,,,,,
monitoring,2026-04-08 12:23:00,,,sedentary,,"(104,)",,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08 12:24:00,46,,,,,,,,,-28,,17,,,,,1,,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1536,,,,,,1144585440,,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,,,87,,,,,,,,,,,,,64736,,,,,,,,,,,,,,,,,,,
unknown_279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2794,,,,,,1144585440,,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 0, 224, 247)",,,,,,,,,,,,
monitoring,2026-04-08 12:24:00,,,sedentary,,"(8,)",,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08 12:25:00,43,,,,,,,,,-24,,17,,,,,1,,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1691,,,,,,1144585500,,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(88, 199, 1, 16)",,,,,,,,,,,,
monitoring,2026-04-08 12:25:00,,,sedentary,,"(104,)",,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08 12:26:00,36,,,,,,,,,-15,,17,,,,,1,,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900,,,,,,1144585560,,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,,,91,,,,,,,,,,,,,64856,,,,,,,,,,,,,,,,,,,
unknown_279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2794,,,,,,1144585560,,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(10, 0, 0, 24)",,,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08 12:27:00,32,,,,,,,,,-9,,17,,,,,1,,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2208,,,,,,1144585620,,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,,,85,,,,,,,,,,,,,64916,,,,,,,,,,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(10, 0, 0, 32)",,,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08 12:28:00,46,,,,,,,,,-28,,17,,,,,1,,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2241,,,,,,1144585680,,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,,,82,,,,,,,,,,,,,64976,,,,,,,,,,,,,,,,,,,
unknown_279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2794,,,,,,1144585680,,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(6, 0, 0, 40)",,,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08 12:29:00,45,,,,,,,,,-27,,17,,,,,1,,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2175,,,,,,1144585740,,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,,,87,,,,,,,,,,,,,65036,,,,,,,,,,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(2, 80, 1, 192)",,,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08 12:30:00,52,,,,,,,,,-36,,17,,,,,1,,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,,,,,,1144585800,,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,,,81,,,,,,,,,,,,,65096,,,,,,,,,,,,,,,,,,,
unknown_279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2794,,,,,,1144585800,,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(2, 80, 1, 184)",,,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08 12:31:00,47,,,,,,,,,-29,,17,,,,,1,,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1825,,,,,,1144585860,,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(38, 64, 0, 176)",,,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08 12:32:00,40,,,,,,,,,-20,,17,,,,,1,,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1791,,,,,,1144585920,,,,,,,,,,,
unknown_279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2794,,,,,,1144585920,,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 0, 0, 48)",,,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08 12:33:00,47,,,,,,,,,-29,,17,,,,,1,,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1791,,,,,,1144585980,,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,,,80,,,,,,,,,,,,,65276,,,,,,,,,,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 0, 0, 56)",,,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08 12:34:00,48,,,,,,,,,-30,,17,,,,,1,,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1508,,,,,,1144586040,,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,,,81,,,,,,,,,,,,,65336,,,,,,,,,,,,,,,,,,,
unknown_279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2794,,,,,,1144586040,,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 0, 224, 247)",,,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08 12:35:00,45,,,,,,,,,-26,,17,,,,,1,,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1791,,,,,,1144586100,,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 0, 0, 64)",,,,,,,,,,,,
event,2026-04-08 12:36:00,,,,,,,,,20,20,,,,,54,marker,,,,,,,,,,,,,,,,,,,8,1144584060,,,,,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08 12:36:00,45,,,,,,,,,-27,,17,,,,,1,,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2058,,,,,,1144586160,,,,,,,,,,,
unknown_279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2794,,,,,,1144586160,,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 0, 0, 72)",,,,,,,,,,,,
event,2026-04-08 12:37:00,,,,,,,,,1,1,,,,,54,marker,,,,,,,,,,,,,,,,,,,0,1144585260,,,,,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08 12:37:00,52,,,,,,,,,-36,,17,,,,,1,,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1950,,,,,,1144586220,,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(2, 64, 1, 192)",,,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08 12:38:00,48,,,,,,,,,-30,,17,,,,,1,,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1941,,,,,,1144586280,,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,,,82,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,
unknown_279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2794,,,,,,1144586280,,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(2, 68, 1, 184)",,,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08 12:39:00,51,,,,,,,,,-34,,17,,,,,1,,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1983,,,,,,1144586340,,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,,,83,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(4, 8, 0, 176)",,,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08 12:40:00,57,,,,,,,,,-42,,17,,,,,1,,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1975,,,,,,1144586400,,,,,,,,,,,
unknown_279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2794,,,,,,1144586400,,,,,,,,,,,
